dup_id,template,numero_de_ocorrencias
14111aad-ae24-4203-b1b1-9caee7b13cca,sed can t read no such file or directory,6893
a7272db2-d94b-4252-a55d-6bf780c051c2,cp cannot stat no such file or directory,6891
6221b277-46c8-46af-9927-937352f5a9a5,cp cannot stat no such file or directory,6883
b7107a1d-a6f8-436d-a4de-debc7d237305,cp cannot stat no such file or directory,6870
127604c7-ca22-492a-9ca7-6362274e20c3,cp cannot stat no such file or directory,6870
2f24c3bd-02ea-4824-ae62-84d08f18446f,cp cannot stat no such file or directory,6870
d0bac637-0371-4b59-b21b-90f408d4e215,cp cannot stat no such file or directory,6859
941c1a2e-7239-4b35-b2ef-91c460fe0920,fatal no such path in head,6817
d08ae445-6031-4ae8-bc40-cecc34439c89,file line column aid reference not found ccmd x,6708
2a1bb11b-3cb0-4025-b5ac-4a43d4c51acf,cp cannot stat no such file or directory,6707
d90b63a7-a767-44d4-9560-b79c54f62087,fatal not a git repository or any of the parent directories git,6639
343b5dd6-7974-4bae-82b1-0066b96067f3,cannot open directory sudoers d,6615
20c54662-5359-4cbe-8f50-f992b802e369,cp cannot stat no such file or directory,6596
6583ece2-a72a-4415-8286-ca6c3d4bec7d,cp cannot stat no such file or directory,6596
292ad39c-7e71-4b84-83fd-1bca4614b989,file line column aid reference not found ccmd x,6584
5b8a6c17-2ee8-4f3e-bee5-5e9d1ffac2a5,cp cannot stat no such file or directory,6537
3dbc83e2-bed9-4b88-95c8-ac0d99eb06dd,error previous implicit declaration of was here,6322
dc3be2a5-f904-4c67-a8c4-1fa475161a08,error conflicting types for,6322
3593e90f-d791-49ac-95d4-aaaedfdc83c3,error no repo found,6296
73329a21-3668-4cb8-b567-a714f7c8fd72,error job type name had an exception,6166
1d94fbf5-82df-4d4b-8d35-4dc4ba6dfc85,cp cannot stat no such file or directory,6162
e592427b-2c1d-4a31-9ed5-e675ea96d94d,omedockershell py exit from os system docker exitcode,6161
3d2730e2-180e-4a9b-a4da-f56047f9bf67,no such file,6103
0b8fd315-1f2f-4068-9377-e5c64330a2be,error job type name had an exception but will retry runjob after cleaning the agent shortly,5946
adbeec48-09d9-4e15-82e6-b300c01a1ae1,fatal error terminated signal terminated program cc,5858
996901f2-95de-4d1e-9a52-dd70ff429fd2,cp cannot stat no such file or directory,5740
522ad245-9521-4823-ac01-6acad84e5e64,cp cannot stat no such file or directory,5656
7c92d59d-d297-48b8-8e00-1b860e8c609e,command failed error code proceeding,5601
57d4c744-320b-4085-b16f-b0cf3030be61,error job type name had an exception,5521
dee16de2-263f-4b19-b917-6b3af17e3164,cp cannot stat no such file or directory,5380
abec657c-b253-4cf5-87cc-d1102344454b,cp cannot stat no such file or directory,5380
f7c6a3b7-f3b9-445d-8850-85f8fa4b9a1e,cp cannot stat no such file or directory,5380
e49aa89b-0b61-4f54-8947-ff2407e5e94e,cp cannot stat no such file or directory,5380
417678cd-88b6-4453-a3b7-5ae553bbd7ee,cp cannot stat no such file or directory,5380
f48d233e-ad40-4f4c-a890-b7c0aaf76c3c,cp cannot stat no such file or directory,5380
16372fc0-78be-4b66-abfc-4d0d1b37cdb1,cp cannot stat no such file or directory,5380
8c66bcae-db07-4fca-a91e-5331b31b9c23,cp cannot stat no such file or directory,5380
30784e4d-f778-4827-90c9-16d5e4fd7b77,cp cannot stat no such file or directory,5380
3825d552-c6e1-4d73-a83b-f5f8bc882a6a,cp cannot stat no such file or directory,5380
a60cd25d-1089-4e51-8744-582fcf397c2f,cp cannot stat no such file or directory,5372
b5014aec-a68b-4c2a-9f64-1bbd5e534965,error runjob on failed on hostname will try again after cleaning up the agent,5370
883d13b7-f213-4fcb-9c22-51bea05766ca,error job type name had an exception,5352
a9de2b9c-8c60-4b09-a186-49ae36be87a2,error autoconf version is not available,5221
278a1d1a-444b-469f-b79d-1b6d3d9e0dc1,error automake version is not available,5221
ad4ec472-af58-4c38-8218-f6ff38ec8b8b,error fakeroot version is not available,5221
6a395487-295b-4fce-91c7-50b8e18986ca,makefile recipe for target failed,5218
2586e64b-12a8-4cb9-9a88-fbecd635046f,makefile recipe for target failed,5217
30850804-bd80-4617-bd35-cc8649d636da,make error,5214
ee6a1067-e65a-467a-ad79-f0f42566de8c,make error,5213
032f546a-d005-463d-856d-7e502d9002de,make no rule to make target needed by stop,5213
48da1680-4060-4612-a33a-0226c48e8bf7,sed can t read no such file or directory,5206
2d4d1652-3169-4bab-81b6-1a912a460e6a,error enumerator value for not integer constant,5204
d0fa6538-1898-4250-983c-5b38d856b4cb,no such file,5203
03f2a2ff-71cb-4f36-8167-9bff68203905,rm cannot remove no such file or directory,5200
d6e01519-d5f0-4dc2-ab48-3d4487d9a47e,cat no such file or directory,5200
05406a47-561c-4d6c-a9fc-fc59a9ce185e,cp cannot stat no such file or directory,5200
3844b78a-2749-43b0-9365-6a215634590b,rm cannot remove no such file or directory,5200
b0b179d6-09eb-48dc-821e-e268b541c2a7,rm cannot remove no such file or directory,5196
a222b8b0-6c8b-435a-9e4d-1efd128adbdf,cp cannot stat no such file or directory,5196
1c16d05d-abd3-43e4-a5fd-c9855c79bb6b,rm cannot remove no such file or directory,5196
7d4d7ed4-6bab-478a-8dc7-1d2bd1ed0d20,cp cannot stat no such file or directory,5196
97c86b53-b30b-4619-8b0b-996978eb96b7,rm cannot remove no such file or directory,5196
ed6cbaf2-643e-4e2c-ae1b-316ece6c01b0,rm cannot remove no such file or directory,5196
4909052f-01de-48b0-8805-4069c56a431f,rm cannot remove no such file or directory,5196
e4ed089a-107e-4d19-9971-4776c42c60c7,cp cannot stat no such file or directory,5196
f1d04442-3d20-4cbb-adb2-6a692bd6c314,rm cannot remove no such file or directory,5196
56e3c2e7-19d9-461a-8f0b-6dea59b415cf,cp cannot stat no such file or directory,5196
c01d322f-1706-4feb-8898-3315ee0ea704,rm cannot remove no such file or directory,5196
28e6b672-1fd3-4d99-8340-90c9254462b0,cp cannot stat no such file or directory,5194
e24eb067-45ee-4f76-9820-069e913b6651,error enumerator value for not integer constant,5180
f3eff35e-1716-4176-a23a-cdfa364acab2,error enumerator value for not integer constant,5180
239dfae4-efb8-4d30-bbe9-17fa52905368,error enumerator value for not integer constant,5180
f5d8eaf6-2e57-44cd-b044-69285693096a,error enumerator value for not integer constant,5180
7d88d324-c8d3-43a3-aa71-e7cd2574eed3,error enumerator value for not integer constant,5180
785a51d6-d3c6-48c9-9c98-9c4684c01524,ldppc cannot find lsnmpdvx ppc,5162
ef27243c-426a-442c-9a80-8d736f761b76,ldppc cannot find lflxcryptostandalone,5158
a30602f7-f87d-4b69-b57a-de0d79d6a9be,ldppc cannot find lappweb,5158
ec41ecc0-0881-4eee-9ae8-63554b5221a9,ldppc cannot find lflxsignaturersa,5158
364898f6-2797-4b91-8728-fe854c0426a5,ldppc cannot find lstlport,5158
4e2dec6c-b9f5-4693-9cb9-c5d98d9a1555,cp cannot stat no such file or directory,5124
7a61ee0d-2161-4adb-be67-616d5d0dcb12,error sstate cannot test file libxslt r timeout,5077
c4bc14fb-e4ab-4e4c-9b3d-b295d1fc8a51,fatal not a git repository or any parent up to mount point,5074
aec4f199-21a1-41fe-9ad6-0423c6036839,fatal no such path in head,5059
2c7065d3-aa23-492a-8a60-20f37b18a4a3,cp cannot stat no such file or directory,4977
1c46697c-461b-4b57-b650-0990f2e5fa72,cp cannot stat too many levels of symbolic links,4973
05b9de5d-6b92-4877-9f33-17ba49e8356d,cp cannot stat no such file or directory,4973
0ef40a4b-a698-4ca0-b748-52b1560d30ed,cp cannot stat no such file or directory,4969
fb01908f-cb50-4181-9f57-a82585f94e40,cp cannot stat no such file or directory,4962
db5d5a67-c0d6-4ae4-80ce-4489d51733df,error job type name had an exception,4937
9646ffbe-426d-4e94-a5b9-20e53d277e61,line no such file or directory,4924
6f12fb70-080a-4317-befa-a1306368eaa1,file line column aid reference not found gmd,4922
5ed9057e-22b5-4f0c-b1e6-4b22fbe14997,cat no such file or directory,4866
fab8bbb3-a417-404c-9b16-10810744480f,cp cannot copy cyclic symbolic link,4845
dc07d838-0fe6-411e-bea7-7f2a376c53b6,tools bin not present adding it,4835
dca0edea-115c-4cfe-8cbd-5bd86bfbd8a6,fatal no such path in head,4830
9c2cbede-031a-4d47-811a-6d54ef3620fa,cp cannot stat no such file or directory,4824
a21de246-2373-4175-84ed-491b572d1c69,cp cannot copy cyclic symbolic link,4821
23bf9575-ff22-45b0-b432-c2747fad8a5c,cp cannot copy cyclic symbolic link,4821
07ecee32-a644-4034-9638-d3473650a132,cp cannot copy cyclic symbolic link,4821
3578c8a5-daf0-4d9b-8437-4bbc34403e88,cp cannot stat no such file or directory,4820
b614c8b2-018d-4f2c-a039-842402c76f22,cp cannot stat no such file or directory,4794
1b557748-5cf6-4134-ae98-4b49b0eff49e,cp cannot stat no such file or directory,4792
1136aeb8-59b0-48f4-86b5-bcc51c86add6,cp cannot stat no such file or directory,4792
c81d11e1-01a9-45c9-8317-05de7784cc23,cp cannot stat no such file or directory,4792
d2a8d92d-118b-4b9a-a933-cf81fd568d44,cp cannot stat no such file or directory,4790
a718efef-4e6f-4728-b024-2adc7d9d1f85,cp cannot stat no such file or directory,4755
c38d8f78-ba26-4edb-8cc7-9f3822f64582,no such file,4750
beced9f2-e9f3-48d6-a682-333c6e4952f9,cp cannot stat no such file or directory,4641
180b276e-297b-4fec-8990-091c446e02b5,no such file,4587
a7a6ba1d-6eb3-4057-8411-8086d669bd52,error job type name had an exception,4504
bbfd84de-d299-4ad3-a903-f95d42cc07a3,jq error at stdin null null has no keys,4479
6ce1c4d7-0ad1-4a44-9555-833206f76f7a,error logfile of failure stored in,4449
e126d5aa-524c-4050-9d4a-cc79337d2f3c,omedockershell py exit from docker exitcode,4441
e2f15a62-e800-4314-9998-6d5fa6c86571,error calling startservicebyname for org freedesktop notifications timeout was reached,4437
ac5e10ce-58b5-4c35-90ed-6c91943f5c21,loadable modules are not supported,4337
dcfb90e9-0c28-4bb7-b041-86b088b454da,ls cannot access no such file or directory,4255
8a8f7493-6ae6-495c-a887-81d944c38ba2,cp cannot stat no such file or directory,4253
2e11fc8e-1c36-441c-960c-0abe5ad2fc09,exception bb fetch malformedurl the url is invalid and cannot be interpreted,4247
2c1acf0b-399f-437b-9767-2976349e8fb8,importerror cannot import name testwarningcheck,4245
a017de45-3631-4649-a4e4-7be94885438b,error executionerror none none,4228
4c44cd83-9e7b-4e99-a77e-9fd4b0281273,ls cannot access no such file or directory,4208
506ddb28-5c5a-48dd-aae1-d9d0565cf11e,error unable to normalize alternate object path,4203
92e66f3e-c698-4ee3-81e7-b69835b6ca1b,command failed error code proceeding,4182
2823f3e7-deb2-40bf-af33-2effc723ac39,no such file,4172
376b8cb3-bd93-40e3-9220-c6bc3a9f08e6,cp cannot stat no such file or directory,4168
ead6c6c2-2002-4e3d-98e8-a994e40f3657,the stack trace of python calls that resulted in this exception failure was,4152
dfee575d-ed56-4927-8865-0113566804f3,cp cannot stat no such file or directory,4102
78ef6451-1bf6-46e0-999a-a3c454c5ce29,cp cannot stat no such file or directory,4076
3b50802e-0564-4c76-bc89-6b635b3d0022,no such file,4047
7a3f74d1-70c9-4067-9903-64b1b41f3760,no such file,4047
badf717d-75d6-4eb4-abb8-a5bc0bbc0caf,cp cannot stat no such file or directory,3988
3c04d516-573e-43df-ad3d-d6c81b57a848,command failed error code proceeding,3981
33d6eab3-b545-4bcb-89ea-a9a9f4a80e7a,cp cannot stat no such file or directory,3963
d341b0b7-8dc6-461f-9ec0-7360af7da215,cp cannot stat no such file or directory,3961
d64a931e-c8fd-4fc2-8934-417b19ab812a,fatal no such path in head,3874
97c9f731-fdbd-478e-a582-b2c9efb49c5b,command failed error code proceeding,3863
23554674-9bc0-4aeb-9b27-848c487aafdd,command failed error code proceeding,3863
9684384e-6311-40ac-bbf5-79d66da48b62,command failed error code proceeding,3853
c3ede909-ba0e-421c-b300-e55db76375e4,cp cannot stat no such file or directory,3838
79d128a8-bb5f-4573-b0fc-828621578142,fatal no such path in head,3837
28ac4e20-5684-4b22-bcb1-93d4e01cde6a,rm cannot remove no such file or directory,3836
b7509f62-d18c-4346-afa7-bacc6609ac2f,cat no such file or directory,3836
8fa7d3fb-b35f-4797-9756-28301ac4d40e,rm cannot remove no such file or directory,3836
04fc4c30-94b7-42da-bfd3-e2e43f483a6d,cp cannot stat no such file or directory,3831
5f88d186-9178-434d-bccf-4deff7c6caa8,cp cannot stat no such file or directory,3819
0504b752-3af7-4063-8fd6-914194e2db3d,cat no such file or directory,3816
f931dac2-00d4-48b6-9380-8bebbc78d536,rm cannot remove no such file or directory,3816
35857e92-f7cb-4c67-9c1d-78bc3961fead,cp cannot stat no such file or directory,3814
979976a4-5118-49ae-9972-700907ce44d5,cp cannot stat no such file or directory,3813
37b07b71-9694-489d-9584-9c5ab500dbe2,cp cannot stat no such file or directory,3813
009c437d-1e6f-4ddb-8f75-501ac0a1e0b1,cp cannot stat no such file or directory,3813
80a8b3d6-cead-4227-a704-ba727abf5337,cp cannot stat no such file or directory,3813
5c387d7c-6937-4d3e-88a5-5cb5cc88e865,cp cannot stat no such file or directory,3813
0525e275-6957-4fd0-af7c-04a4e254aa68,cp cannot stat no such file or directory,3813
f4079389-7e89-4835-8e53-b60b91a9bcc8,cp cannot stat no such file or directory,3813
eaa34751-6ff5-4fe3-b87c-47b32652f2fc,cp cannot stat no such file or directory,3811
16f1fb3d-4aea-48bd-b7e9-1420751771c6,cp cannot stat no such file or directory,3811
7ee420f8-8796-41b4-8112-7b6a179a8c3b,cp cannot stat no such file or directory,3811
863a9ac8-dd3c-4363-b105-240887023898,cp cannot stat no such file or directory,3811
98a56ab4-9aaa-407e-830b-64c5671ee413,cp cannot stat no such file or directory,3811
a7bc6f8b-cd9e-47ef-a6fd-449541fdb0b7,cp cannot stat no such file or directory,3811
d146f8e6-01d4-448e-9237-edc429cc48b7,cp cannot stat no such file or directory,3811
94c31b35-c350-41bb-b951-f013cbcd92fa,cp cannot stat no such file or directory,3811
de41b5e8-7b7d-4f31-b5e1-34e5bfee57cb,cp cannot stat no such file or directory,3810
fa49f785-9d55-48c4-80f3-2a2aa07dd9ed,cp cannot stat no such file or directory,3810
76369f93-f984-44a2-8cbe-348137527f4c,cp cannot stat no such file or directory,3810
fdf650d3-7b52-4963-8eaa-4199f9894328,cp cannot stat no such file or directory,3810
38b228d6-1211-4bed-88df-f2ee0120c1ad,cp cannot stat no such file or directory,3810
994f1a76-398a-4001-a63f-6b4199aeadf3,cp cannot stat no such file or directory,3810
366dc66f-1866-49ee-a7b0-57e476754ce5,cp cannot stat no such file or directory,3810
c1e3ad4b-6d13-4999-a0dc-334bb85bbab6,cp cannot stat no such file or directory,3808
33b93397-022f-43af-a4ba-21cabe5216a5,cp cannot stat no such file or directory,3807
232bca60-7e33-4cc7-81e8-60dd6679a5f7,cp cannot stat no such file or directory,3807
050e25a0-2637-41fc-89f5-5a38f276102c,note recipe task failed,3807
46df60aa-3603-46c5-a26e-b683b98b8c81,cp cannot stat no such file or directory,3806
4aaf3b38-c117-43ad-8658-b2a139e159a4,cp cannot stat no such file or directory,3792
15745f26-3ae1-495b-9271-c9c922fee8b1,cp cannot stat no such file or directory,3791
0226f84b-e37e-4dca-a077-8064ba937a1f,cp cannot stat no such file or directory,3791
89900bea-1e69-45ff-beee-9403a8fd4460,cp cannot stat no such file or directory,3791
5116ede7-7cc8-4b6b-9f2b-226f4da500bd,cp cannot stat no such file or directory,3791
4f1ce6f7-a567-46ee-8b5c-f335ec355d53,cp cannot stat no such file or directory,3791
de2c6556-6433-4405-85c9-41e0535872f6,cp cannot stat no such file or directory,3791
92db2cd7-cc34-4b77-b0eb-bf9aadfa9680,cp cannot stat no such file or directory,3791
3fc40ca1-0f25-4f53-8f72-27b7c8295973,cp cannot stat no such file or directory,3787
9f21bfea-8dbf-4191-a283-cdf5a7fb3db5,cp cannot stat no such file or directory,3787
0534ee72-2480-4103-83f3-8dad079273ca,cp cannot stat no such file or directory,3787
7c5057e1-affc-4269-aa4b-56e9bc919af1,cp cannot stat no such file or directory,3787
ff3adaba-23d7-40e8-9513-2bd34b7e1ef8,cp cannot stat no such file or directory,3787
caea1452-19fe-477f-8e67-b40169319f84,cp cannot stat no such file or directory,3787
aeabf22b-86f0-440e-bfb1-2ac95564b948,cp cannot stat no such file or directory,3787
6b35e0fe-cf1f-4d4c-8e02-b43169472fb5,cp cannot stat no such file or directory,3787
fff8fb61-d847-463f-8781-9e6105476188,cp cannot stat no such file or directory,3787
1307c523-3aa3-408f-9f3f-474ba16a7b1d,cp cannot stat no such file or directory,3783
94c1a0e6-9b04-41af-a2ee-ba8c6881ddda,cp cannot stat no such file or directory,3776
c6e12b95-0c34-45d4-9c8d-1ffe63b29838,cp cannot stat no such file or directory,3776
b594dc78-0566-4c2b-b061-b2d3c4fec0e2,couldn t find a latest folder to hardlink with,3766
2e3b90ed-7df8-4088-b785-313652b28539,cp cannot stat no such file or directory,3763
88d29f89-a171-4331-9643-25b510f78146,cp cannot stat no such file or directory,3758
9ee38d8c-8491-41df-9bd8-542104b1b67d,cp cannot stat no such file or directory,3758
43142c9f-329c-48f0-a768-b6aba42d3933,cp cannot stat no such file or directory,3750
f8f1f4a3-1556-40aa-9e71-d9ff4622f9b9,cannot open directory root,3747
04ffe2b8-1b16-40f1-ab45-0a79485ffad8,cp cannot stat no such file or directory,3743
fae42c14-df60-4af0-b74a-2d1609cd730c,cp cannot stat no such file or directory,3741
b2cbbc61-0f2b-4160-953e-dce48214d469,fatal no such path in head,3734
4c643069-07d2-45f5-b252-861a0493a7bf,fatal no such path in head,3734
6c7f4039-fa1a-41fe-901b-62a529c19bf1,fatal no such path in head,3734
8d297a90-c967-4fe7-aeda-23e66752c04f,fatal no such path in head,3734
8d00393e-fe39-46f1-8a25-79a1f796c90d,fatal no such path in head,3734
a8427c9e-ddab-4d5e-94b4-b581a2234faa,fatal no such path in head,3734
675c6812-18f3-48b6-a5a2-23166f203237,fatal no such path in head,3734
6fc54315-322d-43f7-bdf8-9a361988e371,fatal no such path in head,3734
43b5e99b-88e8-4e78-8a09-33f8e3d7ce67,fatal no such path in head,3734
8a81e6ef-b32c-4617-9498-775ac7c49832,ls cannot access no such file or directory,3705
ee50bf14-b053-458b-b7fd-a3fc6ba27b13,cp cannot stat no such file or directory,3682
a7abfe95-2fac-48b1-b7b4-12b938462cca,parsing recipes error error executing a python function in code,3681
47973ab5-b94a-4378-ab09-82795956c2be,no such file,3675
bfc3163b-63a5-40a8-8d2c-cf4b32e4a22d,cp cannot stat no such file or directory,3671
72f5e970-15e7-409f-9882-0b278a8f5843,cp cannot stat no such file or directory,3671
4364193c-814d-4317-a81f-196a88cb3771,cp cannot stat no such file or directory,3671
